 NUMBER OF TRACKS   1 FOLLOWING LINES INCLUDE NUMBER OF MODELS PER TRACK, STARTING MASS, AND STARTING ROTATION PERIOD
    1 1523  1.2000  8.0000
  J    K    Age(Gyr)         L/Lsun          R/Rsun        LogTeff(K)       Mcz(Msun)        Rcz(Rsun)          Xcen         Itot(cgs)       Icz(cgs)      Tau(cz)(sec)   HeCore(Msun)     Patm(cgs)       Mass(Msun)      Prot(days)      Icore(cgs)     Omega(core)     Omega(env)      Jtot(cgs)      Jcore(cgs)      Jenv(cgs)  CentrifugalCorr     CoronalB/Bsol       dM/dt(Msun/yr)
   1       1      1.37348103E-04  8.79314460E+00  4.80479771E+00  3.65652248E+00  1.20000000E+00  1.43740000E-10  7.11660295E-01  5.22192028E+55  5.22192028E+55  1.69867279E+07  0.00000000E+00  1.26076432E+04  1.20000000E+00  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  4.74685949E+50  0.00000000E+00  0.00000000E+00  8.56388442E-01  3.82855515E+00  1.77168443E-11
   1       2      1.39269213E-04  8.73390147E+00  4.78652352E+00  3.65661596E+00  1.20000000E+00  1.43740000E-10  7.11660283E-01  5.18311951E+55  5.18311951E+55  1.68431570E+07  0.00000000E+00  1.27048766E+04  1.20000000E+00  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  4.71158859E+50  0.00000000E+00  0.00000000E+00  8.57201506E-01  3.84329019E+00  1.75974784E-11
   1       3      1.40746990E-04  8.68916119E+00  4.77267438E+00  3.65668755E+00  1.20000000E+00  1.43740000E-10  7.11660274E-01  5.15380562E+55  5.15380562E+55  1.67940439E+07  0.00000000E+00  1.27791607E+04  1.20000000E+00  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  4.68494151E+50  0.00000000E+00  0.00000000E+00  8.57818744E-01  3.85450947E+00  1.75073336E-11
   1       4      1.41902872E-04  8.65468084E+00  4.76197000E+00  3.65674342E+00  1.20000000E+00  1.43740000E-10  7.11660266E-01  5.13120271E+55  5.13120271E+55  1.67549164E+07  0.00000000E+00  1.28369190E+04  1.20000000E+00  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  4.66439489E+50  0.00000000E+00  0.00000000E+00  8.58296443E-01  3.86321032E+00  1.74378609E-11
   1       5      1.43037300E-04  8.62130153E+00  4.75158140E+00  3.65679811E+00  1.20000000E+00  1.43740000E-10  7.11660258E-01  5.10931221E+55  5.10931221E+55  1.67159620E+07  0.00000000E+00  1.28932603E+04  1.20000000E+00  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  4.64449586E+50  0.00000000E+00  0.00000000E+00  8.58760564E-01  3.87167886E+00  1.73706067E-11
   1       6      1.44156411E-04  8.58881468E+00  4.74144718E+00  3.65685183E+00  1.20000000E+00  1.43740000E-10  7.11660250E-01  5.08800030E+55  5.08800030E+55  1.66770220E+07  0.00000000E+00  1.29485038E+04  1.20000000E+00  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  4.62512279E+50  0.00000000E+00  0.00000000E+00  8.59213805E-01  3.87996446E+00  1.73051507E-11
   1       7      1.45262017E-04  8.55713688E+00  4.73154510E+00  3.65690461E+00  1.20000000E+00  1.43740000E-10  7.11660242E-01  5.06721775E+55  5.06721775E+55  1.66380622E+07  0.00000000E+00  1.30027646E+04  1.20000000E+00  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  4.60623092E+50  0.00000000E+00  0.00000000E+00  8.59657124E-01  3.88808546E+00  1.72413247E-11
   1       8      1.46355350E-04  8.52622460E+00  4.72185841E+00  3.65695670E+00  1.20000000E+00  1.43740000E-10  7.11660234E-01  5.04692642E+55  5.04692642E+55  1.65990617E+07  0.00000000E+00  1.30560916E+04  1.20000000E+00  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  4.58778558E+50  0.00000000E+00  0.00000000E+00  8.60091238E-01  3.89605023E+00  1.71790412E-11
   1       9      1.47436962E-04  8.49604402E+00  4.71237734E+00  3.65700814E+00  1.20000000E+00  1.43740000E-10  7.11660225E-01  5.02710357E+55  5.02710357E+55  1.65600236E+07  0.00000000E+00  1.31085197E+04  1.20000000E+00  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  4.56976610E+50  0.00000000E+00  0.00000000E+00  8.60516555E-01  3.90386488E+00  1.71182320E-11
   1      10      1.48507735E-04  8.46653554E+00  4.70309127E+00  3.65705871E+00  1.20000000E+00  1.43740000E-10  7.11660217E-01  5.00772462E+55  5.00772462E+55  1.65209593E+07  0.00000000E+00  1.31601321E+04  1.20000000E+00  8.00000000E+00  0.00000000E+00  0.00000000E+00  9.09025652E-06  4.55215014E+50  0.00000000E+00  0.00000000E+00  8.60933523E-01  3.91154272E+00  1.70587769E-11
